,Year,Month,variable,value
14210,1989,3,29,27.8
14211,1989,4,29,40
14212,1989,5,29,33.5
14213,1989,6,29,33.3
14214,1989,7,29,29.9
14215,1989,8,29,35.4
14216,1989,9,29,31.5
14217,1989,10,29,31.4
14218,1989,11,29,28
14219,1989,12,29,21.8
14220,1990,1,29,29.7
14221,1990,2,29,
14222,1990,3,29,27.6
14223,1990,4,29,31.2
14224,1990,5,29,32.9
14225,1990,6,29,33.8
14226,1990,7,29,32
14227,1990,8,29,33.8
14228,1990,9,29,31.8
14229,1990,10,29,30
14230,1990,11,29,28.4
14231,1990,12,29,27.1
14232,1991,1,29,28.8
14233,1991,2,29,
14234,1991,3,29,37.2
14235,1991,4,29,29.4
14236,1991,5,29,33.6
14237,1991,6,29,33.4
14238,1991,7,29,33.4
14239,1991,8,29,33.6
14240,1991,9,29,33.4
14241,1991,10,29,31.6
14242,1991,11,29,26.7
14243,1991,12,29,20.8
14244,1992,1,29,27.4
14245,1992,2,29,28.5
14246,1992,3,29,38.8
14247,1992,4,29,32.5
14248,1992,5,29,33.6
14249,1992,6,29,33
14250,1992,7,29,34.3
14251,1992,8,29,34.4
14252,1992,9,29,29.5
14253,1992,10,29,33.3
14254,1992,11,29,28.3
14255,1992,12,29,26.6
14256,1993,1,29,27
14257,1993,2,29,
14258,1993,3,29,32
14259,1993,4,29,31.4
14260,1993,5,29,34.5
14261,1993,6,29,34.2
14262,1993,7,29,34
14263,1993,8,29,31.5
14264,1993,9,29,32.1
14265,1993,10,29,30.3
14266,1993,11,29,28.6
14267,1993,12,29,26.6
14268,1994,1,29,27.5
14269,1994,2,29,
14270,1994,3,29,33.1
14271,1994,4,29,38.5
14272,1994,5,29,****
14273,1994,6,29,29
14274,1994,7,29,32.5
14275,1994,8,29,33.2
14276,1994,9,29,33.5
14277,1994,10,29,32.7
14278,1994,11,29,27.4
14279,1994,12,29,25.5
14280,1995,1,29,25.5
14281,1995,2,29,
14282,1995,3,29,35.7
14283,1995,4,29,40.9
14284,1995,5,29,39.2
14285,1995,6,29,34.3
14286,1995,7,29,32.8
14287,1995,8,29,33.5
14288,1995,9,29,30.7
14289,1995,10,29,32.4
14290,1995,11,29,27
14291,1995,12,29,24.6
14292,1996,1,29,25.8
14293,1996,2,29,28.6
14294,1996,3,29,35.8
14295,1996,4,29,31.6
14296,1996,5,29,39.3
14297,1996,6,29,32.5
14298,1996,7,29,34.4
14299,1996,8,29,33
14300,1996,9,29,33
14301,1996,10,29,23
14302,1996,11,29,27
14303,1996,12,29,25.4
14304,1997,1,29,25.2
14305,1997,2,29,
14306,1997,3,29,32
14307,1997,4,29,32.5
14308,1997,5,29,33.3
14309,1997,6,29,30.6
14310,1997,7,29,32.5
14311,1997,8,29,31.2
14312,1997,9,29,31.8
14313,1997,10,29,30
14314,1997,11,29,25.6
14315,1997,12,29,24.8
14316,1998,1,29,22.2
14317,1998,2,29,
14318,1998,3,29,34.8
14319,1998,4,29,36
14320,1998,5,29,33.3
14321,1998,6,29,33.9
14322,1998,7,29,32.8
14323,1998,8,29,32.8
14324,1998,9,29,32.8
14325,1998,10,29,32
14326,1998,11,29,29.2
14327,1998,12,29,24.5
14328,1999,1,29,27.2
14329,1999,2,29,
14330,1999,3,29,36.5
14331,1999,4,29,39.6
14332,1999,5,29,30
14333,1999,6,29,31
14334,1999,7,29,31.8
14335,1999,8,29,31.3
14336,1999,9,29,33.3
14337,1999,10,29,29.6
14338,1999,11,29,28.4
14339,1999,12,29,24.9
14340,2000,1,29,22.7
14341,2000,2,29,27.5
14342,2000,3,29,35.3
14343,2000,4,29,35
14344,2000,5,29,31.7
14345,2000,6,29,33.8
14346,2000,7,29,34
14347,2000,8,29,33.4
14348,2000,9,29,33.5
14349,2000,10,29,25.2
14350,2000,11,29,28
14351,2000,12,29,26.2
14352,2001,1,29,25.6
14353,2001,2,29,
14354,2001,3,29,36.5
14355,2001,4,29,38
14356,2001,5,29,34.5
14357,2001,6,29,33.2
14358,2001,7,29,28.6
14359,2001,8,29,29.6
14360,2001,9,29,35.4
14361,2001,10,29,32.2
14362,2001,11,29,27.3
14363,2001,12,29,26.2
14364,2002,1,29,23
14365,2002,2,29,
14366,2002,3,29,34.4
14367,2002,4,29,33
14368,2002,5,29,33.6
14369,2002,6,29,34.7
14370,2002,7,29,32.6
14371,2002,8,29,33.8
14372,2002,9,29,33.2
14373,2002,10,29,30.8
14374,2002,11,29,29.3
14375,2002,12,29,22.2
14376,2003,1,29,22.8
14377,2003,2,29,
14378,2003,3,29,34.3
14379,2003,4,29,36
14380,2003,5,29,41.2
14381,2003,6,29,29.2
14382,2003,7,29,31.5
14383,2003,8,29,33
14384,2003,9,29,32
14385,2003,10,29,31.2
14386,2003,11,29,26.7
14387,2003,12,29,18.6
14388,2004,1,29,23.2
14389,2004,2,29,35
14390,2004,3,29,38
14391,2004,4,29,30.3
14392,2004,5,29,35.5
14393,2004,6,29,35.7
14394,2004,7,29,32.4
14395,2004,8,29,33.4
14396,2004,9,29,29
14397,2004,10,29,29
14398,2004,11,29,28.8
14399,2004,12,29,23.8
14400,2005,1,29,22.6
14401,2005,2,29,
14402,2005,3,29,32.6
14403,2005,4,29,37.5
14404,2005,5,29,38.7
14405,2005,6,29,32
14406,2005,7,29,33
14407,2005,8,29,36
14408,2005,9,29,34.5
14409,2005,10,29,31.5
14410,2005,11,29,27.2
14411,2005,12,29,24.8
14412,2006,1,29,26.7
14413,2006,2,29,
14414,2006,3,29,36.4
14415,2006,4,29,37
14416,2006,5,29,34.5
14417,2006,6,29,34.3
14418,2006,7,29,32.8
14419,2006,8,29,32.3
14420,2006,9,29,34.2
14421,2006,10,29,31.6
14422,2006,11,29,26
14423,2006,12,29,23.2
14424,2007,1,29,27.6
14425,2007,2,29,
14426,2007,3,29,35.3
14427,2007,4,29,36.8
14428,2007,5,29,38.5
14429,2007,6,29,32
14430,2007,7,29,32.8
14431,2007,8,29,33.5
14432,2007,9,29,34.4
14433,2007,10,29,31
14434,2007,11,29,28.3
14435,2007,12,29,23.9
14436,2008,1,29,23.1
14437,2008,2,29,29.8
14438,2008,3,29,38.2
14439,2008,4,29,37.9
14440,2008,5,29,37.8
14441,2008,6,29,30.6
14442,2008,7,29,32.2
14443,2008,8,29,32.6
14444,2008,9,29,32.5
14445,2008,10,29,29
14446,2008,11,29,29.2
14447,2008,12,29,24
14448,2009,1,29,26.3
14449,2009,2,29,
14450,2009,3,29,34
14451,2009,4,29,36.2
14452,2009,5,29,33
14453,2009,6,29,36.2
14454,2009,7,29,31.2
14455,2009,8,29,34.5
14456,2009,9,29,34.2
14457,2009,10,29,32
14458,2009,11,29,28
14459,2009,12,29,23
14460,2010,1,29,26.5
14461,2010,2,29,
14462,2010,3,29,38.5
14463,2010,4,29,35.4
14464,2010,5,29,35.3
14465,2010,6,29,31
14466,2010,7,29,32
14467,2010,8,29,33.8
14468,2010,9,29,33
14469,2010,10,29,30.6
14470,2010,11,29,28.5
14471,2010,12,29,24.5
14472,2011,1,29,24.6
14473,2011,2,29,
14474,2011,3,29,30.5
14475,2011,4,29,33.8
14476,2011,5,29,32
14477,2011,6,29,31
14478,2011,7,29,35.5
14479,2011,8,29,35.4
14480,2011,9,29,33.5
14481,2011,10,29,30
14482,2011,11,29,26.5
14483,2011,12,29,27.7
14484,2012,1,29,24.5
14485,2012,2,29,31.5
14486,2012,3,29,38.9
14487,2012,4,29,40.2
14488,2012,5,29,38.5
14489,2012,6,29,35
14490,2012,7,29,30
14491,2012,8,29,36
14492,2012,9,29,34
14493,2012,10,29,31.8
14494,2012,11,29,27
14495,2012,12,29,22.5
14496,2013,1,29,25.4
14497,2013,2,29,
14498,2013,3,29,33.3
14499,2013,4,29,38
14500,2013,5,29,32.6
14501,2013,6,29,30.5
14502,2013,7,29,32.7
14503,2013,8,29,35
14504,2013,9,29,28.3
14505,2013,10,29,31.4
14506,2013,11,29,29.8
14507,2013,12,29,19.7
14508,2014,1,29,23.9
14509,2014,2,29,
14510,2014,3,29,39.6
14511,2014,4,29,40.2
14512,2014,5,29,35.1
14513,2014,6,29,33.5
14514,2014,7,29,33.6
14515,2014,8,29,35.8
14516,2014,9,29,34.1
14517,2014,10,29,30.4
14518,2014,11,29,27.8
14519,2014,12,29,24.5
14520,2015,1,29,22
14521,2015,2,29,
14522,2015,3,29,35.8
14523,2015,4,29,32.7
14524,2015,5,29,38.1
14525,2015,6,29,34.4
14526,2015,7,29,36
14527,2015,8,29,34.4
14528,2015,9,29,34.5
14529,2015,10,29,31.7
14530,2015,11,29,28.5
14531,2015,12,29,24.5
14532,2016,1,29,24
14533,2016,2,29,31.9
14534,2016,3,29,35.4
14535,2016,4,29,41.2
14536,2016,5,29,31.6
14537,2016,6,29,36.7
14538,2016,7,29,35.1
14539,2016,8,29,36.4
14540,2016,9,29,34.2
14541,2016,10,29,31.2
14542,2016,11,29,29.6
14543,2016,12,29,21.5
14544,2017,1,29,25.3
14545,2017,2,29,
14546,2017,3,29,32.7
14547,2017,4,29,36.9
14548,2017,5,29,36.2
14549,2017,6,29,35
14550,2017,7,29,32.2
14551,2017,8,29,34.5
14552,2017,9,29,31.4
14553,2017,10,29,30
14554,2017,11,29,27.8
14555,2017,12,29,25.6
14556,2018,1,29,24
14557,2018,2,29,
14558,2018,3,29,35.8
14559,2018,4,29,29.3
14560,2018,5,29,34
14561,2018,6,29,35.3
14562,2018,7,29,33.2
14563,2018,8,29,35.4
14564,2018,9,29,36
14565,2018,10,29,29
14566,2018,11,29,28.8
14567,2018,12,29,22.8
14568,2019,1,29,23.5
14569,2019,2,29,
14570,2019,3,29,34.7
14571,2019,4,29,40
14572,2019,5,29,37.2
14573,2019,6,29,35
14574,2019,7,29,34
14575,2019,8,29,36.2
14576,2019,9,29,28.2
14577,2019,10,29,31
14578,2019,11,29,30.3
14579,2019,12,29,23.3
14580,2020,1,29,20.5
14581,2020,2,29,29.5
14582,2020,3,29,35.6
14583,2020,4,29,31.4
14584,2020,5,29,34.1
14585,2020,6,29,34.5
14586,2020,7,29,32.4
14587,2020,8,29,34.8
14588,2020,9,29,33.6
14589,2020,10,29,33.5
14590,2020,11,29,29.4
14591,2020,12,29,25
14592,2021,1,29,23.5
14593,2021,2,29,
14594,2021,3,29,35.6
14595,2021,4,29,38.2
14596,2021,5,29,35.7
14597,2021,6,29,30.7
14598,2021,7,29,31.6
14599,2021,8,29,33.5
14600,2021,9,29,31
14601,2021,10,29,32
14602,2021,11,29,28.4
14603,2021,12,29,24.1
14604,2022,1,29,21.6
14605,2022,2,29,
14606,2022,3,29,35
14607,2022,4,29,37.3
14608,2022,5,29,34.2
14609,2022,6,29,35.5
14610,2022,7,29,34.5
14611,2022,8,29,36.5
14612,2022,9,29,****
14613,2022,10,29,****
14614,2022,11,29,****
14615,2022,12,29,****
14616,1981,1,30,26.8
14617,1981,2,30,
14618,1981,3,30,30.9
14619,1981,4,30,31.8
14620,1981,5,30,31.8
14621,1981,6,30,33.6
14622,1981,7,30,30.1
14623,1981,8,30,****
14624,1981,9,30,****
14625,1981,10,30,****
14626,1981,11,30,****
14627,1981,12,30,****
14628,1982,1,30,****
14629,1982,2,30,
14630,1982,3,30,****
14631,1982,4,30,****
14632,1982,5,30,37.2
14633,1982,6,30,33.3
14634,1982,7,30,32.1
14635,1982,8,30,29
14636,1982,9,30,34.2
14637,1982,10,30,30.2
14638,1982,11,30,25.4
14639,1982,12,30,24.7
14640,1983,1,30,20.5
14641,1983,2,30,
14642,1983,3,30,36
14643,1983,4,30,37.1
14644,1983,5,30,35.2
14645,1983,6,30,30.3
14646,1983,7,30,33.7
14647,1983,8,30,33.2
14648,1983,9,30,33
14649,1983,10,30,32.2
14650,1983,11,30,28.2
14651,1983,12,30,21
14652,1984,1,30,24.2
14653,1984,2,30,
14654,1984,3,30,38.1
14655,1984,4,30,34.6
14656,1984,5,30,34.6
14657,1984,6,30,32
14658,1984,7,30,32
14659,1984,8,30,30.2
14660,1984,9,30,33.8
14661,1984,10,30,32
14662,1984,11,30,28.3
14663,1984,12,30,26
14664,1985,1,30,27
14665,1985,2,30,
14666,1985,3,30,38
14667,1985,4,30,32.2
14668,1985,5,30,35.8
14669,1985,6,30,31.4
14670,1985,7,30,33.6
14671,1985,8,30,32.8
14672,1985,9,30,31.6
14673,1985,10,30,30
14674,1985,11,30,27.6
14675,1985,12,30,22.6
14676,1986,1,30,29
14677,1986,2,30,
14678,1986,3,30,41.5
14679,1986,4,30,31.6
14680,1986,5,30,37.2
14681,1986,6,30,28
14682,1986,7,30,32.8
14683,1986,8,30,35
14684,1986,9,30,27.7
14685,1986,10,30,32
14686,1986,11,30,27.6
14687,1986,12,30,23.6
14688,1987,1,30,27.7
14689,1987,2,30,
14690,1987,3,30,33.6
14691,1987,4,30,31.8
14692,1987,5,30,35.8
14693,1987,6,30,34.9
14694,1987,7,30,32.1
14695,1987,8,30,32.7
14696,1987,9,30,33.2
14697,1987,10,30,31.9
14698,1987,11,30,28.5
14699,1987,12,30,25
14700,1988,1,30,26.2
14701,1988,2,30,
14702,1988,3,30,35.8
14703,1988,4,30,34
14704,1988,5,30,28.3
14705,1988,6,30,34
14706,1988,7,30,33.8
14707,1988,8,30,33.6
14708,1988,9,30,33.5
14709,1988,10,30,32.8
14710,1988,11,30,24.4
14711,1988,12,30,25.2
14712,1989,1,30,25.4
14713,1989,2,30,
14714,1989,3,30,32
14715,1989,4,30,35.5
14716,1989,5,30,30.5
14717,1989,6,30,33.4
14718,1989,7,30,26.4
14719,1989,8,30,35.2
14720,1989,9,30,32.6
14721,1989,10,30,30.9
14722,1989,11,30,27.8
14723,1989,12,30,22.3
14724,1990,1,30,28.6
14725,1990,2,30,
14726,1990,3,30,33.5
14727,1990,4,30,33.4
14728,1990,5,30,34.5
14729,1990,6,30,32.6
14730,1990,7,30,31.2
14731,1990,8,30,34.6
14732,1990,9,30,29.4
14733,1990,10,30,30.2
14734,1990,11,30,26.8
14735,1990,12,30,27.2
14736,1991,1,30,28.1
14737,1991,2,30,
14738,1991,3,30,32.2
14739,1991,4,30,38.6
14740,1991,5,30,34.7
14741,1991,6,30,34
14742,1991,7,30,34
14743,1991,8,30,34.6
14744,1991,9,30,35
14745,1991,10,30,28.2
14746,1991,11,30,27
14747,1991,12,30,20.5
14748,1992,1,30,27.4
14749,1992,2,30,
14750,1992,3,30,39.5
14751,1992,4,30,36.8
14752,1992,5,30,39.2
14753,1992,6,30,34.5
14754,1992,7,30,34.3
14755,1992,8,30,34.8
14756,1992,9,30,32.7
14757,1992,10,30,32.2
14758,1992,11,30,27.8
14759,1992,12,30,25.1
14760,1993,1,30,28.8
14761,1993,2,30,
14762,1993,3,30,32.5
14763,1993,4,30,31.4
14764,1993,5,30,32.1
14765,1993,6,30,34.2
14766,1993,7,30,34.2
14767,1993,8,30,28.5
14768,1993,9,30,33.1
14769,1993,10,30,31.3
14770,1993,11,30,28.7
14771,1993,12,30,25.8
14772,1994,1,30,18
14773,1994,2,30,
14774,1994,3,30,31.1
14775,1994,4,30,36.6
14776,1994,5,30,37
14777,1994,6,30,31.2
14778,1994,7,30,32.8
14779,1994,8,30,33
14780,1994,9,30,33.8
14781,1994,10,30,32
14782,1994,11,30,28.6
14783,1994,12,30,25.6
14784,1995,1,30,26.5
14785,1995,2,30,
14786,1995,3,30,35.4
14787,1995,4,30,41.6
14788,1995,5,30,38.2
14789,1995,6,30,35.2
14790,1995,7,30,33.2
14791,1995,8,30,34.6
14792,1995,9,30,31.3
14793,1995,10,30,28.5
14794,1995,11,30,28
14795,1995,12,30,25.5
14796,1996,1,30,23.5
14797,1996,2,30,
14798,1996,3,30,38.2
14799,1996,4,30,33.5
14800,1996,5,30,27.4
14801,1996,6,30,29.2
14802,1996,7,30,32.7
14803,1996,8,30,32.8
14804,1996,9,30,34.4
14805,1996,10,30,27.3
14806,1996,11,30,26.8
14807,1996,12,30,25
14808,1997,1,30,25.5
14809,1997,2,30,
14810,1997,3,30,28.5
14811,1997,4,30,33.1
14812,1997,5,30,31.8
14813,1997,6,30,34.1
14814,1997,7,30,32.3
14815,1997,8,30,29.5
14816,1997,9,30,34
14817,1997,10,30,27.7
14818,1997,11,30,26.4
14819,1997,12,30,21.8
14820,1998,1,30,25
14821,1998,2,30,
14822,1998,3,30,26.8
14823,1998,4,30,38.5
14824,1998,5,30,35.8
14825,1998,6,30,34.5
14826,1998,7,30,34.3
14827,1998,8,30,33.2
14828,1998,9,30,34.7
14829,1998,10,30,28.3
14830,1998,11,30,29.6
14831,1998,12,30,21.5
14832,1999,1,30,25.6
14833,1999,2,30,
14834,1999,3,30,36.3
14835,1999,4,30,38.8
14836,1999,5,30,35.8
14837,1999,6,30,33.2
14838,1999,7,30,32
14839,1999,8,30,31.5
14840,1999,9,30,33.8
14841,1999,10,30,30.2
14842,1999,11,30,28
14843,1999,12,30,18.5
14844,2000,1,30,24.8
14845,2000,2,30,
14846,2000,3,30,35.8
14847,2000,4,30,34.7
14848,2000,5,30,30.6
14849,2000,6,30,34.5
14850,2000,7,30,34
14851,2000,8,30,33.4
14852,2000,9,30,33
14853,2000,10,30,30.3
14854,2000,11,30,28.4
14855,2000,12,30,25.4
14856,2001,1,30,25.8
14857,2001,2,30,
14858,2001,3,30,33.5
14859,2001,4,30,33.6
14860,2001,5,30,32.8
14861,2001,6,30,32.8
14862,2001,7,30,31.6
14863,2001,8,30,32.8
14864,2001,9,30,33.1
14865,2001,10,30,28.8
14866,2001,11,30,27.1
14867,2001,12,30,25
14868,2002,1,30,24.5
14869,2002,2,30,
14870,2002,3,30,32.2
14871,2002,4,30,33.4
14872,2002,5,30,34
14873,2002,6,30,32.3
14874,2002,7,30,33
14875,2002,8,30,33.7
14876,2002,9,30,34.2
14877,2002,10,30,30.6
14878,2002,11,30,29.6
14879,2002,12,30,20
14880,2003,1,30,24.2
14881,2003,2,30,
14882,2003,3,30,32.5
14883,2003,4,30,34
14884,2003,5,30,38.2
14885,2003,6,30,28
14886,2003,7,30,28.6
14887,2003,8,30,33.8
14888,2003,9,30,33.3
14889,2003,10,30,32.2
14890,2003,11,30,27.2
14891,2003,12,30,20.7
14892,2004,1,30,25.2
14893,2004,2,30,
14894,2004,3,30,35
14895,2004,4,30,35.5
14896,2004,5,30,36.8
14897,2004,6,30,34
14898,2004,7,30,32.8
14899,2004,8,30,32.6
14900,2004,9,30,33.5
14901,2004,10,30,29.4
14902,2004,11,30,29.2
14903,2004,12,30,23.4
14904,2005,1,30,21.4
14905,2005,2,30,
14906,2005,3,30,34
14907,2005,4,30,32.2
14908,2005,5,30,39
14909,2005,6,30,31.6
14910,2005,7,30,32.8
14911,2005,8,30,34.8
14912,2005,9,30,33
14913,2005,10,30,30.8
14914,2005,11,30,27
14915,2005,12,30,25.2
14916,2006,1,30,27.5
14917,2006,2,30,
14918,2006,3,30,35.8
14919,2006,4,30,39
14920,2006,5,30,35.5
14921,2006,6,30,35.5
14922,2006,7,30,31.5
14923,2006,8,30,31.8
14924,2006,9,30,34.4
14925,2006,10,30,31
14926,2006,11,30,25.9
14927,2006,12,30,24
14928,2007,1,30,27.5
14929,2007,2,30,
14930,2007,3,30,37
14931,2007,4,30,37.8
14932,2007,5,30,39.8
14933,2007,6,30,33
14934,2007,7,30,32.3
14935,2007,8,30,34.5
14936,2007,9,30,33.8
14937,2007,10,30,31.6
14938,2007,11,30,28.8
14939,2007,12,30,25.3
14940,2008,1,30,14.5
14941,2008,2,30,
14942,2008,3,30,35.8
14943,2008,4,30,36.6
14944,2008,5,30,37.5
14945,2008,6,30,33.5
14946,2008,7,30,33.2
14947,2008,8,30,33.5
14948,2008,9,30,33.8
14949,2008,10,30,30.5
14950,2008,11,30,29
14951,2008,12,30,25.6
14952,2009,1,30,25.4
14953,2009,2,30,
14954,2009,3,30,32
14955,2009,4,30,36.2
14956,2009,5,30,36.4
14957,2009,6,30,29.2
14958,2009,7,30,31.3
14959,2009,8,30,35
14960,2009,9,30,34.4
14961,2009,10,30,30.5
14962,2009,11,30,27.8
14963,2009,12,30,23.5
14964,2010,1,30,26.5
14965,2010,2,30,
14966,2010,3,30,38.3
14967,2010,4,30,33.6
14968,2010,5,30,37.3
14969,2010,6,30,31.8
14970,2010,7,30,33.2
14971,2010,8,30,34
14972,2010,9,30,33.6
14973,2010,10,30,31.5
14974,2010,11,30,26.5
14975,2010,12,30,24.8
14976,2011,1,30,24.2
14977,2011,2,30,
14978,2011,3,30,31.8
14979,2011,4,30,34.8
14980,2011,5,30,33.8
14981,2011,6,30,31
14982,2011,7,30,35.6
14983,2011,8,30,36
14984,2011,9,30,33.2
14985,2011,10,30,30.7
14986,2011,11,30,26.6
14987,2011,12,30,27.5
14988,2012,1,30,25
14989,2012,2,30,
14990,2012,3,30,38.3
14991,2012,4,30,40
14992,2012,5,30,39.6
14993,2012,6,30,35.7
14994,2012,7,30,32.5
14995,2012,8,30,35.4
14996,2012,9,30,34.5
14997,2012,10,30,32.8
14998,2012,11,30,26.6
14999,2012,12,30,23.5
15000,2013,1,30,25.4
15001,2013,2,30,
15002,2013,3,30,36.5
15003,2013,4,30,39.1
15004,2013,5,30,28
15005,2013,6,30,31.3
15006,2013,7,30,33.8
15007,2013,8,30,33.6
15008,2013,9,30,27.8
15009,2013,10,30,30.8
15010,2013,11,30,28.5
15011,2013,12,30,22.4
15012,2014,1,30,25.2
15013,2014,2,30,
15014,2014,3,30,38.4
15015,2014,4,30,36.5
15016,2014,5,30,33.4
15017,2014,6,30,33.8
15018,2014,7,30,34.8
15019,2014,8,30,36.4
15020,2014,9,30,34.2
15021,2014,10,30,29.8
15022,2014,11,30,27.6
15023,2014,12,30,24.4
15024,2015,1,30,23.4
15025,2015,2,30,
15026,2015,3,30,35.2
15027,2015,4,30,34.9
15028,2015,5,30,30.8
15029,2015,6,30,35
15030,2015,7,30,36.2
15031,2015,8,30,34.4
15032,2015,9,30,35.2
15033,2015,10,30,29.6
15034,2015,11,30,29
15035,2015,12,30,25
15036,2016,1,30,24.1
15037,2016,2,30,
15038,2016,3,30,34
15039,2016,4,30,40.6
15040,2016,5,30,36.3
15041,2016,6,30,34.5
15042,2016,7,30,34.6
15043,2016,8,30,36.2
15044,2016,9,30,35.5
15045,2016,10,30,32
15046,2016,11,30,29.9
15047,2016,12,30,25.8
15048,2017,1,30,25.4
15049,2017,2,30,
15050,2017,3,30,37.8
15051,2017,4,30,35.2
15052,2017,5,30,31.1
15053,2017,6,30,35.5
15054,2017,7,30,31
15055,2017,8,30,34.2
15056,2017,9,30,31.1
15057,2017,10,30,30.4
15058,2017,11,30,27.1
15059,2017,12,30,26.6
15060,2018,1,30,24.1
15061,2018,2,30,
15062,2018,3,30,35.2
15063,2018,4,30,29
15064,2018,5,30,36
15065,2018,6,30,35.6
15066,2018,7,30,32
15067,2018,8,30,35
15068,2018,9,30,35.7
15069,2018,10,30,31.6
15070,2018,11,30,29
15071,2018,12,30,24.1
15072,2019,1,30,23.7
15073,2019,2,30,
15074,2019,3,30,32.5
15075,2019,4,30,38
15076,2019,5,30,37
15077,2019,6,30,36
15078,2019,7,30,35
15079,2019,8,30,36.6
15080,2019,9,30,30
15081,2019,10,30,31
15082,2019,11,30,29.2
15083,2019,12,30,22.2
15084,2020,1,30,23
15085,2020,2,30,
15086,2020,3,30,35.1
15087,2020,4,30,33.5
15088,2020,5,30,34.5
15089,2020,6,30,36.2
15090,2020,7,30,35.2
15091,2020,8,30,35
15092,2020,9,30,33
15093,2020,10,30,33.5
15094,2020,11,30,29.2
15095,2020,12,30,25.3
15096,2021,1,30,21.1
15097,2021,2,30,
15098,2021,3,30,36.6
15099,2021,4,30,37.4
15100,2021,5,30,33.7
15101,2021,6,30,32.9
15102,2021,7,30,32.8
15103,2021,8,30,35.1
15104,2021,9,30,32.2
15105,2021,10,30,31.1
15106,2021,11,30,28.8
15107,2021,12,30,24.7
15108,2022,1,30,22.6
15109,2022,2,30,
15110,2022,3,30,34.7
15111,2022,4,30,36.2
15112,2022,5,30,36
15113,2022,6,30,35.5
15114,2022,7,30,36
15115,2022,8,30,35.8
15116,2022,9,30,****
15117,2022,10,30,****
15118,2022,11,30,****
15119,2022,12,30,****
15120,1981,1,31,24.9
15121,1981,2,31,
15122,1981,3,31,25
15123,1981,4,31,
15124,1981,5,31,25.7
15125,1981,6,31,
15126,1981,7,31,29.2
15127,1981,8,31,****
15128,1981,9,31,
15129,1981,10,31,****
15130,1981,11,31,
15131,1981,12,31,****
15132,1982,1,31,****
15133,1982,2,31,
15134,1982,3,31,****
15135,1982,4,31,
15136,1982,5,31,37.1
15137,1982,6,31,
15138,1982,7,31,33
15139,1982,8,31,28.7
15140,1982,9,31,
15141,1982,10,31,30.5
15142,1982,11,31,
15143,1982,12,31,21
15144,1983,1,31,24.7
15145,1983,2,31,
15146,1983,3,31,36.3
15147,1983,4,31,
15148,1983,5,31,36.5
15149,1983,6,31,
15150,1983,7,31,32
15151,1983,8,31,32.2
15152,1983,9,31,
15153,1983,10,31,32.5
15154,1983,11,31,
15155,1983,12,31,20.5
15156,1984,1,31,24.2
15157,1984,2,31,
15158,1984,3,31,38.7
15159,1984,4,31,
15160,1984,5,31,36.7
15161,1984,6,31,
15162,1984,7,31,32.6
15163,1984,8,31,32.3
15164,1984,9,31,
15165,1984,10,31,31
15166,1984,11,31,
15167,1984,12,31,25.2
15168,1985,1,31,26.4
15169,1985,2,31,
15170,1985,3,31,38.9
15171,1985,4,31,
15172,1985,5,31,36
15173,1985,6,31,
15174,1985,7,31,33.6
15175,1985,8,31,32.5
15176,1985,9,31,
15177,1985,10,31,30
15178,1985,11,31,
15179,1985,12,31,22
15180,1986,1,31,29.4
15181,1986,2,31,
15182,1986,3,31,38
15183,1986,4,31,
15184,1986,5,31,37.6
15185,1986,6,31,
15186,1986,7,31,33
15187,1986,8,31,33.8
15188,1986,9,31,
15189,1986,10,31,31.2
15190,1986,11,31,
15191,1986,12,31,24
15192,1987,1,31,28
15193,1987,2,31,
15194,1987,3,31,38.1
15195,1987,4,31,
15196,1987,5,31,36.5
15197,1987,6,31,
15198,1987,7,31,26.8
15199,1987,8,31,33.5
15200,1987,9,31,
15201,1987,10,31,31.4
15202,1987,11,31,
15203,1987,12,31,25
15204,1988,1,31,26
15205,1988,2,31,
15206,1988,3,31,36.8
15207,1988,4,31,
15208,1988,5,31,31.2
15209,1988,6,31,
15210,1988,7,31,33.3
15211,1988,8,31,34
15212,1988,9,31,
15213,1988,10,31,33
15214,1988,11,31,
15215,1988,12,31,26.2
15216,1989,1,31,25.5
15217,1989,2,31,
15218,1989,3,31,34
15219,1989,4,31,
15220,1989,5,31,34.4
15221,1989,6,31,
15222,1989,7,31,26.4
15223,1989,8,31,32.4
15224,1989,9,31,
15225,1989,10,31,31
15226,1989,11,31,
15227,1989,12,31,20.8
15228,1990,1,31,28.4
15229,1990,2,31,
15230,1990,3,31,35
15231,1990,4,31,
15232,1990,5,31,36.2
15233,1990,6,31,
15234,1990,7,31,33.2
15235,1990,8,31,35.8
15236,1990,9,31,
15237,1990,10,31,30.7
15238,1990,11,31,
15239,1990,12,31,27.4
15240,1991,1,31,29.3
15241,1991,2,31,
15242,1991,3,31,33
15243,1991,4,31,
15244,1991,5,31,34.4
15245,1991,6,31,
15246,1991,7,31,33.2
15247,1991,8,31,33.5
15248,1991,9,31,
15249,1991,10,31,29.2
15250,1991,11,31,
15251,1991,12,31,20.5
15252,1992,1,31,27.5
15253,1992,2,31,
15254,1992,3,31,35.2
15255,1992,4,31,
15256,1992,5,31,40
15257,1992,6,31,
15258,1992,7,31,29.5
15259,1992,8,31,35
15260,1992,9,31,
15261,1992,10,31,33
15262,1992,11,31,
15263,1992,12,31,24.6
15264,1993,1,31,28.1
